cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
3724,Cnpy1,1.1598057,6.8214774,29655.434,6.2450933,156.74194,202.4659,217.58228,0.12602535
3725,Cnpy1,3.0784547,1.9855236,30364.426,3.1005774,160.48196,202.23206,217.44035,0.12602535
3726,Cnpy1,1.2158897,0.8900849,29986.143,1.3133663,158.48973,202.32672,217.48033,0.12602535
3727,Cnpy1,0.35942453,0.6562495,29798.914,0.71689653,157.50342,202.37642,217.50325,0.12602535
3728,Cnpy1,6.846263,9.508133,30847.92,11.151313,163.02292,202.16193,217.44911,0.12602535
3729,Cnpy1,0.745337,1.4186063,29847.941,1.53488,157.76108,202.36903,217.50403,0.12602535
3730,Cnpy1,3.6121533,5.1899652,30316.475,6.0292773,160.22644,202.27103,217.47769,0.12602535
3731,Cnpy1,2.7777646,4.784629,30142.18,5.300076,159.30843,202.31537,217.49707,0.12602535
3732,Cnpy1,0.0,2.751739,29603.635,2.300075,156.47266,202.44739,217.54996,0.12602535
3733,Cnpy1,6.031398,19.821936,30094.111,19.392807,159.04176,202.45006,217.64891,0.12602535
3734,Cnpy1,67.39306,226.25659,33366.613,220.64415,176.10205,204.06488,219.3226,0.12602535
3735,Cnpy1,0.0,0.29729164,29734.814,0.24850418,157.16602,202.39117,217.5084,0.12602535
3736,Cnpy1,3.7245646,12.396183,29953.969,12.105949,158.30995,202.42853,217.5959,0.12602535
3737,Cnpy1,7.3641386,21.980068,30290.588,21.820446,160.07509,202.41382,217.6435,0.12602535
3738,Cnpy1,4.1195836,26.456923,29296.129,24.041695,154.83136,202.72472,217.82094,0.12602535
3739,Cnpy1,19.00598,75.41212,30068.0,71.9239,158.85358,202.9511,218.20235,0.12602535
3740,Cnpy1,29.349918,118.576675,30080.959,112.8291,158.88214,203.34935,218.63432,0.12602535
3741,Cnpy1,98.80995,319.7357,36528.25,313.57825,192.6925,204.9701,219.82263,0.12602535
3742,Cnpy1,135.19637,448.86667,39655.312,438.76132,209.08194,206.33586,220.46864,0.12602535
3743,Cnpy1,123.43839,393.51617,39019.805,386.9244,205.76752,205.66344,220.08704,0.12602535
3744,Cnpy1,93.11765,291.8857,36296.445,287.62198,191.489,204.62476,219.59851,0.12602535
3745,Cnpy1,152.25008,587.5936,39447.445,562.6607,207.91966,208.21335,221.7247,0.12602535
3746,Cnpy1,128.13469,482.55908,37724.492,463.46997,198.9042,207.03592,221.05884,0.12602535
3747,Cnpy1,147.80533,549.6125,39494.63,528.866,208.18556,207.70789,221.36925,0.12602535
3748,Cnpy1,99.156075,449.73257,33051.973,422.123,174.31853,207.17015,221.47571,0.12602535
3749,Cnpy1,0.44029507,0.23040102,29840.668,0.39879355,157.7238,202.36143,217.49342,0.12602535
3750,Cnpy1,131.08661,520.82324,37384.914,496.78046,197.0985,207.58623,221.44856,0.12602535
3751,Cnpy1,69.71979,335.56973,29718.1,312.9026,156.80954,206.14388,220.90399,0.12602535
3752,Cnpy1,78.873314,395.03824,30003.838,366.81747,158.28506,206.91185,221.40474,0.12602535
3753,Cnpy1,138.1894,584.30054,37222.777,553.0753,196.21509,208.45021,222.05031,0.12602535
3754,Cnpy1,183.0852,555.42615,44153.51,550.746,232.67445,207.11172,220.5794,0.12602535
3755,Cnpy1,161.56778,597.8643,40674.086,575.74225,214.36748,208.19164,221.62,0.12602535
3756,Cnpy1,202.3807,539.24585,45754.63,546.4906,241.06244,206.55113,219.97469,0.12602535
3757,Cnpy1,192.36351,566.57544,44717.203,564.53485,235.6183,207.12692,220.48329,0.12602535
3758,Cnpy1,194.81969,551.2878,45127.996,552.9372,237.77974,206.83429,220.23946,0.12602535
3759,Cnpy1,234.14851,485.99765,48116.086,517.0359,253.4203,205.48035,219.01836,0.12602535
3760,Cnpy1,4.904152,8.746985,30428.303,9.607304,160.81252,202.26932,217.49722,0.12602535
3761,Cnpy1,227.77647,454.82626,48081.227,487.85654,253.26,205.11566,218.83327,0.12602535
3762,Cnpy1,218.93886,441.6892,47717.727,472.63907,251.37257,205.0206,218.8514,0.12602535
3763,Cnpy1,205.12398,467.05945,46663.547,487.34314,245.85457,205.51039,219.29051,0.12602535
3764,Cnpy1,214.59946,419.60587,47702.89,452.05655,251.3105,204.76062,218.71727,0.12602535
3765,Cnpy1,211.41583,407.11884,47653.22,440.0727,251.06001,204.62053,218.65283,0.12602535
3766,Cnpy1,221.41342,424.34305,48039.547,459.26105,253.06366,204.7603,218.65398,0.12602535
3767,Cnpy1,251.5568,365.46838,50622.0,424.00046,266.59518,203.59412,217.57965,0.12602535
3768,Cnpy1,249.23128,356.93762,50605.773,415.7278,266.51822,203.49066,217.53107,0.12602535
3769,Cnpy1,242.2049,353.97153,50215.76,409.93402,264.484,203.5216,217.61664,0.12602535
3770,Cnpy1,234.49107,340.5021,49941.18,394.9805,263.0623,203.40192,217.60663,0.12602535
3771,Cnpy1,169.97041,298.67087,46517.277,329.53265,245.21432,203.43777,218.16899,0.12602535
3772,Cnpy1,134.2625,263.97153,43536.723,283.6842,229.59831,203.39761,218.35228,0.12602535
3773,Cnpy1,92.33283,165.3211,40689.965,181.38863,214.71289,202.35126,217.8422,0.12602535
3774,Cnpy1,85.61494,157.81708,39928.754,171.96559,210.71545,202.32379,217.84998,0.12602535
3775,Cnpy1,70.98614,143.77469,38053.465,153.37634,200.8601,202.32295,217.89662,0.12602535
3776,Cnpy1,66.43047,102.579155,38836.594,116.76017,205.01674,201.70085,217.4366,0.12602535
3777,Cnpy1,54.84861,69.15546,38038.93,83.380745,200.8454,201.34273,217.1903,0.12602535
3778,Cnpy1,53.31641,63.031807,38006.23,77.54036,200.67845,201.27165,217.13733,0.12602535
3779,Cnpy1,41.395824,35.944458,37011.008,49.32737,195.46434,201.11578,216.97906,0.12602535
3780,Cnpy1,43.118217,41.00145,37104.406,54.360832,195.95132,201.15395,217.01605,0.12602535
3781,Cnpy1,40.50639,38.27899,36765.688,50.870155,194.17114,201.17577,217.02109,0.12602535
3782,Cnpy1,41.771263,29.117893,37349.223,43.783535,197.25052,200.99635,216.88914,0.12602535
3783,Cnpy1,34.492077,23.631462,36317.863,35.815945,191.82744,201.09369,216.92917,0.12602535
3784,Cnpy1,33.951523,22.678755,36256.33,34.76783,191.50429,201.09583,216.92548,0.12602535
3785,Cnpy1,25.368786,23.627436,34436.434,31.584736,181.91844,201.46266,217.13258,0.12602535
3786,Cnpy1,13.839243,30.76032,31362.732,32.187134,165.71692,202.21793,217.5885,0.12602535
3787,Cnpy1,0.0,8.857112,29279.746,7.402637,154.76071,202.58694,217.65308,0.12602535
3788,Cnpy1,9.3712635,30.336857,30310.023,29.744848,160.17006,202.47977,217.7217,0.12602535
3789,Cnpy1,1.1467922,8.368155,29570.016,7.531696,156.29051,202.50209,217.60878,0.12602535
3790,Cnpy1,2.5163667,9.34979,29835.572,8.993817,157.68883,202.43654,217.5824,0.12602535
3791,Cnpy1,1.7979945,7.4028277,29772.596,7.0299826,157.35875,202.4382,217.57204,0.12602535
3792,Cnpy1,1.1545221,4.6581554,29769.764,4.4344277,157.34627,202.4168,217.5459,0.12602535
3793,Cnpy1,1.2133858,8.837264,29560.465,7.954974,156.23978,202.50854,217.61462,0.12602535
3794,Cnpy1,2.9126673,11.026119,29838.074,10.580578,157.70053,202.44939,217.59825,0.12602535
3795,Cnpy1,2.7748208,14.856778,29601.436,13.717602,156.45029,202.5458,217.66728,0.12602535
3796,Cnpy1,1.9629189,19.92033,29146.332,17.568102,154.04794,202.7137,217.77826,0.12602535
3797,Cnpy1,8.546507,35.7721,29823.865,33.901134,157.60364,202.65843,217.83939,0.12602535
3798,Cnpy1,1.1850542,2.0475328,29916.756,2.2665021,158.12311,202.35516,217.50084,0.12602535
3799,Cnpy1,0.0,0.26823264,29736.389,0.22421408,157.17433,202.3905,217.50792,0.12602535
3800,Cnpy1,0.53993183,4.3564286,29643.166,3.8943136,156.6795,202.44939,217.56007,0.12602535
3801,Cnpy1,0.0,0.39455324,29729.562,0.32980406,157.13826,202.39343,217.51007,0.12602535
3802,Cnpy1,2.67011,9.04245,29887.89,8.808924,157.96477,202.41962,217.57236,0.12602535
3803,Cnpy1,4.5182376,9.124529,30316.742,9.742466,160.22435,202.30276,217.51573,0.12602535
3804,Cnpy1,4.3131375,9.498887,30248.178,9.959487,159.86273,202.32448,217.52849,0.12602535
3805,Cnpy1,10.561518,16.864988,31333.434,19.037598,165.57475,202.09157,217.45673,0.12602535
3806,Cnpy1,0.0,0.7493463,29710.441,0.6263695,157.03719,202.40161,217.51613,0.12602535
3807,Cnpy1,22.394451,32.177567,33359.375,37.358032,176.23714,201.77025,217.35121,0.12602535
3808,Cnpy1,1.0914972,1.7379168,29911.54,1.963881,158.09589,202.3541,217.49855,0.12602535
3809,Cnpy1,1.6205245,5.9207134,29810.615,5.7080216,157.5604,202.41571,217.55261,0.12602535
3810,Cnpy1,157.80652,406.56174,43757.48,414.19,230.67615,205.20697,219.4513,0.12602535
3811,Cnpy1,153.28078,537.09204,40600.297,521.07666,214.00836,207.40619,221.08572,0.12602535
3812,Cnpy1,11.163344,12.751992,31711.639,15.878403,167.57144,201.96259,217.36835,0.12602535
3813,Cnpy1,19.46446,62.26784,30942.477,61.155403,163.47389,202.61516,217.95474,0.12602535
3814,Cnpy1,20.762743,82.66338,30074.77,78.80518,158.88257,203.01686,218.27434,0.12602535
3815,Cnpy1,99.434525,370.68073,35234.8,356.39056,185.85405,205.82935,220.45683,0.12602535
3816,Cnpy1,114.07552,526.0207,34162.715,492.84515,180.13287,208.04535,221.98581,0.12602535
3817,Cnpy1,150.57745,604.6391,38842.754,576.0382,204.73024,208.51083,221.97491,0.12602535
3818,Cnpy1,158.45941,573.2733,40679.33,553.7441,214.40672,207.86877,221.3955,0.12602535
3819,Cnpy1,222.84807,560.9929,46693.434,574.5038,245.94604,206.63972,219.86615,0.12602535
3820,Cnpy1,134.57974,444.4238,39657.336,434.7571,209.09496,206.27525,220.43007,0.12602535
3821,Cnpy1,241.03517,529.81506,48057.348,557.0738,253.08421,206.01796,219.30261,0.12602535
3822,Cnpy1,242.8117,468.6438,48792.71,506.5939,256.96274,205.16106,218.72437,0.12602535
3823,Cnpy1,219.61372,432.39273,47853.15,465.16132,252.08557,204.88733,218.75577,0.12602535
3824,Cnpy1,215.86278,410.08374,47874.01,444.6665,252.2099,204.61859,218.61035,0.12602535
3825,Cnpy1,197.09407,448.72086,46400.754,468.15607,244.49623,205.3397,219.24814,0.12602535
3826,Cnpy1,209.57663,423.37396,47379.85,452.83472,249.62256,204.85992,218.83023,0.12602535
3827,Cnpy1,235.5123,411.97818,48974.074,455.55566,257.94833,204.45709,218.32002,0.12602535
3828,Cnpy1,262.78995,423.4672,50457.906,478.0966,265.68582,204.3436,217.98717,0.12602535
3829,Cnpy1,261.7149,363.1613,51289.96,426.82657,270.0862,203.4563,217.39104,0.12602535
3830,Cnpy1,271.14587,346.91592,52094.934,417.5613,274.30392,203.13026,217.08722,0.12602535
3831,Cnpy1,243.19687,327.22162,50689.15,387.88043,266.9816,203.10387,217.32428,0.12602535
3832,Cnpy1,239.85153,342.37802,50243.656,399.0733,264.64026,203.37247,217.53737,0.12602535
3833,Cnpy1,251.9512,327.5074,51230.062,392.21918,269.80664,203.01894,217.18478,0.12602535
3834,Cnpy1,170.57062,325.0769,46110.36,351.96652,243.0617,203.8479,218.45464,0.12602535
3835,Cnpy1,137.15408,287.97498,43337.35,305.15073,228.53365,203.73329,218.58337,0.12602535
3836,Cnpy1,95.008705,197.51839,40055.703,209.60587,211.35043,202.85742,218.19482,0.12602535
3837,Cnpy1,74.29865,127.76621,39215.812,141.5191,206.99078,201.99507,217.63933,0.12602535
3838,Cnpy1,67.51925,136.32831,37708.684,145.52455,199.05112,202.25525,217.85477,0.12602535
3839,Cnpy1,71.92549,127.52733,38830.574,140.21286,204.96378,202.03127,217.67285,0.12602535
3840,Cnpy1,66.59907,102.502716,38867.312,116.7746,205.17845,201.69669,217.43303,0.12602535
3841,Cnpy1,49.64473,64.657104,37278.953,77.1969,196.84865,201.37096,217.21169,0.12602535
3842,Cnpy1,52.14975,62.333996,37821.996,76.41435,199.70921,201.2826,217.14598,0.12602535
3843,Cnpy1,40.617584,42.362595,36622.363,54.341248,193.41316,201.23875,217.0699,0.12602535
3844,Cnpy1,45.32341,56.2446,36873.543,68.14806,194.72258,201.3441,217.17172,0.12602535
3845,Cnpy1,44.078278,53.69148,36762.4,65.43262,194.13992,201.33427,217.15862,0.12602535
3846,Cnpy1,34.43723,33.77617,35873.562,44.285625,189.47931,201.27264,217.06213,0.12602535
3847,Cnpy1,30.169744,18.241367,35714.336,29.300701,188.65424,201.15524,216.9346,0.12602535
3848,Cnpy1,35.06587,52.74912,35062.695,60.46124,185.19102,201.61763,217.33748,0.12602535
3849,Cnpy1,1.9866313,7.6667976,29802.35,7.3389773,157.51529,202.43208,217.57059,0.12602535
3850,Cnpy1,1.7516997,9.447273,29652.648,8.717079,156.72493,202.48788,217.60805,0.12602535
3851,Cnpy1,2.5727594,6.8353143,29983.688,6.9184074,158.4715,202.37543,217.53813,0.12602535
3852,Cnpy1,1.3738822,13.868683,29330.547,12.235017,155.0239,202.61322,217.69455,0.12602535
3853,Cnpy1,15.470552,24.24494,32133.145,27.498978,169.78265,201.97285,217.42715,0.12602535
3854,Cnpy1,0.0,9.860093,29226.79,8.2407875,154.4808,202.60986,217.67,0.12602535
3855,Cnpy1,2.0875278,8.966495,29756.295,8.472579,157.27147,202.45532,217.58937,0.12602535
3856,Cnpy1,3.1736336,12.834953,29801.977,12.214681,157.50873,202.47397,217.6206,0.12602535
3857,Cnpy1,6.279752,14.971722,30415.043,15.454588,160.73712,202.32323,217.55919,0.12602535
3858,Cnpy1,0.0,1.4418223,29673.475,1.205189,156.8418,202.41743,217.52785,0.12602535
3859,Cnpy1,1.2160419,1.431898,29957.05,1.7663722,158.33597,202.3391,217.48949,0.12602535
3860,Cnpy1,0.0,2.2398138,29630.916,1.8721906,156.61685,202.4357,217.54134,0.12602535
3861,Cnpy1,5.045084,21.16936,29791.412,20.057093,157.44563,202.54422,217.7026,0.12602535
3862,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
3863,Cnpy1,19.727617,47.710545,31866.107,49.10862,168.35474,202.25854,217.68939,0.12602535
3864,Cnpy1,0.0,0.2432068,29737.736,0.2032952,157.18146,202.38991,217.50748,0.12602535
3865,Cnpy1,0.6104707,0.96915245,29840.604,1.0960199,157.72282,202.36743,217.50067,0.12602535
3866,Cnpy1,24.627771,82.393524,31032.383,80.39027,163.92914,202.7805,218.1453,0.12602535
3867,Cnpy1,9.383837,34.472923,30089.223,33.207645,159.00294,202.57494,217.79115,0.12602535
3868,Cnpy1,7.1892962,28.820219,29880.586,27.455675,157.90869,202.58345,217.76454,0.12602535
3869,Cnpy1,127.17075,472.74127,37778.36,454.82175,199.1925,206.89949,220.96324,0.12602535
3870,Cnpy1,54.55389,165.32988,33451.926,163.70908,176.60222,203.21553,218.67708,0.12602535
3871,Cnpy1,156.99173,509.51233,41704.117,499.85144,219.8279,206.8898,220.66835,0.12602535
3872,Cnpy1,139.86632,468.2178,39970.42,457.15372,210.72975,206.55952,220.58842,0.12602535
3873,Cnpy1,207.20093,508.82755,46342.027,523.32715,244.14796,206.07288,219.63184,0.12602535
3874,Cnpy1,213.55005,570.74414,46062.855,578.20734,242.64915,206.87492,220.09785,0.12602535
3875,Cnpy1,217.41254,462.70746,47412.25,489.54,249.76431,205.32202,219.0642,0.12602535
3876,Cnpy1,220.74608,414.72842,48102.477,450.8768,253.39865,204.63544,218.57643,0.12602535
3877,Cnpy1,220.95757,430.36588,47950.566,464.0983,252.59523,204.84682,218.71619,0.12602535
3878,Cnpy1,224.63933,437.0121,48089.902,471.42108,253.31761,204.90244,218.71939,0.12602535
3879,Cnpy1,234.23853,410.93073,48912.188,454.07367,257.62613,204.45494,218.3304,0.12602535
3880,Cnpy1,268.67633,377.94818,51501.816,442.54883,271.1794,203.60638,217.42784,0.12602535
3881,Cnpy1,277.6196,358.68106,52301.273,430.51178,275.36978,203.2477,217.1111,0.12602535
3882,Cnpy1,284.5967,353.81622,52705.79,429.68604,277.48065,203.14003,216.99368,0.12602535
3883,Cnpy1,308.62494,354.5753,53810.28,441.59106,283.2254,203.01831,216.76614,0.12602535
3884,Cnpy1,264.45908,352.1457,51628.484,418.83356,271.8646,203.26375,217.23457,0.12602535
3885,Cnpy1,207.33191,343.9362,48238.633,385.10522,254.16876,203.74234,218.08536,0.12602535
3886,Cnpy1,273.8903,362.7029,52053.355,432.14832,274.07394,203.32605,217.19145,0.12602535
3887,Cnpy1,133.74278,281.5106,43052.38,298.13196,227.04054,203.68167,218.56485,0.12602535
3888,Cnpy1,84.65398,191.60532,38613.688,199.80063,203.7686,202.90388,218.28796,0.12602535
3889,Cnpy1,70.03941,158.09946,37227.242,164.92136,196.49683,202.60309,218.12213,0.12602535
3890,Cnpy1,57.106277,126.68338,35942.74,132.59209,189.75742,202.3412,217.96078,0.12602535
3891,Cnpy1,42.13473,83.399445,34947.793,89.39606,184.55641,201.94447,217.6516,0.12602535
3892,Cnpy1,73.34036,140.13414,38602.535,151.42819,203.75308,202.22128,217.81322,0.12602535
3893,Cnpy1,40.09881,80.70862,34669.21,86.19701,183.09183,201.96695,217.66267,0.12602535
3894,Cnpy1,52.59484,91.93728,36691.48,101.40878,193.73221,201.77089,217.51553,0.12602535
3895,Cnpy1,36.308838,39.750885,35978.51,50.155464,190.02678,201.31007,217.10693,0.12602535
3896,Cnpy1,56.883636,81.53771,37922.14,94.69633,200.22026,201.50761,217.31383,0.12602535
3897,Cnpy1,47.037342,58.06197,37094.76,70.46492,195.8852,201.33028,217.16881,0.12602535
3898,Cnpy1,38.53052,43.225624,36231.12,54.09555,191.35333,201.30598,217.11234,0.12602535
3899,Cnpy1,38.90517,46.853806,36145.438,57.307064,190.89902,201.35683,217.15361,0.12602535
3900,Cnpy1,20.22882,16.489056,33686.543,23.223097,177.97478,201.55011,217.1576,0.12602535
3901,Cnpy1,3.7481265,22.695381,29409.803,20.724405,155.43364,202.66243,217.76907,0.12602535
3902,Cnpy1,7.82936,24.75331,30249.768,24.35625,159.85754,202.44838,217.67577,0.12602535
3903,Cnpy1,2.5666263,9.33741,29847.941,9.007009,157.75403,202.43303,217.5806,0.12602535
3904,Cnpy1,2.4979408,6.908699,29962.256,6.944725,158.3585,202.38191,217.54173,0.12602535
3905,Cnpy1,0.84659106,12.010017,29307.59,10.434499,154.90462,202.60463,217.67972,0.12602535
3906,Cnpy1,1.5909172,7.5885253,29714.543,7.0881906,157.0527,202.45575,217.58168,0.12602535
3907,Cnpy1,1.215669,6.2170267,29700.656,5.766053,156.98077,202.44849,217.57031,0.12602535
3908,Cnpy1,2.7221413,9.723717,29863.482,9.402736,157.83556,202.43187,217.58223,0.12602535
3909,Cnpy1,0.8796487,8.647193,29493.424,7.6396875,155.88672,202.52563,217.62189,0.12602535
3910,Cnpy1,13.38091,82.14994,28363.045,74.90712,149.8637,203.44437,218.50252,0.12602535
3911,Cnpy1,1.8300769,10.112462,29635.354,9.309762,156.63322,202.49806,217.61682,0.12602535
3912,Cnpy1,0.0,1.0930057,29692.088,0.91362536,156.94019,202.40947,217.52194,0.12602535
3913,Cnpy1,5.6216745,9.8335495,30538.938,10.851199,161.3945,202.24805,217.49306,0.12602535
3914,Cnpy1,6.083131,10.238643,30626.28,11.4055805,161.85437,202.22766,217.48541,0.12602535
3915,Cnpy1,1.4979532,7.4129353,29702.332,6.897875,156.98853,202.45769,217.58167,0.12602535
3916,Cnpy1,0.0,6.2811193,29416.078,5.249869,155.48131,202.52806,217.60957,0.12602535
3917,Cnpy1,0.0,0.31865332,29733.666,0.2663602,157.15994,202.39168,217.50876,0.12602535
3918,Cnpy1,158.72408,358.58502,44489.684,374.46335,234.54196,204.51225,218.98596,0.12602535
3919,Cnpy1,5.3833127,23.91335,29723.318,22.508783,157.08441,202.58524,217.73834,0.12602535
3920,Cnpy1,146.70183,417.42355,42145.684,417.99387,222.20001,205.582,219.81061,0.12602535
3921,Cnpy1,122.34706,483.44507,36685.863,461.41263,193.43675,207.1759,221.22911,0.12602535
3922,Cnpy1,205.12486,577.77466,45465.086,580.04047,239.52223,207.08421,220.31702,0.12602535
3923,Cnpy1,25.556133,66.1202,32227.791,67.22111,170.2439,202.34573,217.82799,0.12602535
3924,Cnpy1,234.98761,422.43933,48833.4,464.09265,257.20706,204.6049,218.42401,0.12602535
3925,Cnpy1,253.74619,468.87427,49417.57,511.97852,260.22324,205.06004,218.55527,0.12602535
3926,Cnpy1,253.4921,389.07587,50388.246,444.7793,265.35278,203.92831,217.78812,0.12602535
3927,Cnpy1,261.46722,401.6992,50693.53,459.15714,266.93576,204.03453,217.78601,0.12602535
3928,Cnpy1,285.78262,386.37277,52370.688,457.67746,275.70575,203.57353,217.26585,0.12602535
3929,Cnpy1,288.2642,368.9025,52694.84,444.12213,277.409,203.32326,217.08984,0.12602535
3930,Cnpy1,308.05194,369.77942,53602.45,454.1477,282.12955,203.22496,216.90593,0.12602535
3931,Cnpy1,302.53723,368.5067,53362.453,450.48642,280.88235,203.23747,216.94899,0.12602535
3932,Cnpy1,285.40027,365.17294,52606.88,439.63455,276.95505,203.28902,217.08488,0.12602535
3933,Cnpy1,197.62076,316.1122,48108.15,357.16098,253.51611,203.40591,217.94116,0.12602535
3934,Cnpy1,186.78056,460.5736,45688.84,473.17426,240.77342,205.61475,219.51187,0.12602535
3935,Cnpy1,131.32457,264.9422,43135.17,283.11804,227.48729,203.4567,218.41208,0.12602535
3936,Cnpy1,72.21158,202.20285,35498.844,202.82191,187.35323,203.43286,218.7903,0.12602535
3937,Cnpy1,74.13259,199.06332,36066.074,201.10094,190.3439,203.31548,218.68355,0.12602535
3938,Cnpy1,71.193634,186.5611,36049.17,189.26784,190.26584,203.1442,218.55963,0.12602535
3939,Cnpy1,56.378773,105.557076,36858.293,114.57203,194.59932,201.93182,217.63232,0.12602535
3940,Cnpy1,39.793316,94.192314,33861.54,97.33395,178.82408,202.26219,217.89952,0.12602535
3941,Cnpy1,35.190994,69.735374,34186.35,74.73396,180.55864,201.9612,217.61383,0.12602535
3942,Cnpy1,45.916397,87.2043,35527.016,94.33959,187.60327,201.88263,217.61092,0.12602535
3943,Cnpy1,30.128736,57.000156,33766.74,61.724327,178.36037,201.92621,217.54025,0.12602535
3944,Cnpy1,48.203625,74.973564,36614.42,85.16525,193.34187,201.5741,217.3616,0.12602535
3945,Cnpy1,45.148952,74.04405,36086.57,82.96824,190.56374,201.64815,217.40945,0.12602535
3946,Cnpy1,49.048344,83.49392,36391.332,92.69014,192.15948,201.69815,217.46179,0.12602535
3947,Cnpy1,22.817505,34.78766,33318.656,39.738644,176.0203,201.80421,217.38171,0.12602535
3948,Cnpy1,1.3073852,7.18463,29670.293,6.617769,156.81992,202.46472,217.58377,0.12602535
3949,Cnpy1,3.1359346,10.978926,29892.65,10.645692,157.98814,202.43396,217.59045,0.12602535
3950,Cnpy1,1.019421,7.1672606,29604.473,6.468317,156.47313,202.48283,217.59253,0.12602535
3951,Cnpy1,1.1094042,11.568558,29391.44,10.188841,155.34679,202.57765,217.664,0.12602535
3952,Cnpy1,1.7549565,8.414515,29708.518,7.855421,157.02023,202.46407,217.59048,0.12602535
