cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
8228,gene_A,0.008276454,0.539057,2.8367128,0.532438,1.0543791,3.2662616,3.351715,0.062166654,8228,1,0.539057006850531,10.24322277257092
8229,gene_A,0.004861755,0.6138962,2.8156974,0.59668756,1.0474371,3.267443,3.3525076,0.062166654,8229,1,0.6138962156350993,10.513720382292112
8230,gene_A,0.0,0.7210085,2.7859154,0.68868583,1.0376048,3.2691307,3.3536406,0.062166654,8230,1,0.7210084936906697,10.031831485234225
8231,gene_A,0.001967775,1.0345042,2.752288,0.9922708,1.0245708,3.2722406,3.356028,0.062166654,8231,1,1.0345042075835427,10.80269327788728
8232,gene_A,0.0,0.80639076,2.7749715,0.7702331,1.0335288,3.270038,3.3543217,0.062166654,8232,1,0.806390738146512,10.29928674069293
8233,gene_A,0.0018678443,0.74871546,2.78846,0.71911,1.0380685,3.2692168,3.3537545,0.062166654,8233,1,0.7487154512877943,9.99050108588806
8234,gene_A,0.0014762634,0.5750283,2.809562,0.55238795,1.0460293,3.2674088,3.35239,0.062166654,8234,1,0.5750282792762325,8.851702175077051
8235,gene_A,0.0017489009,0.5914509,2.8083353,0.5686516,1.0455018,3.267553,3.352506,0.062166654,8235,1,0.5914509065425481,9.503275231302387
8236,gene_A,0.01433145,0.72303843,2.8328323,0.7210043,1.0513651,3.2675433,3.3528388,0.062166654,8236,1,0.7230384155825987,9.799240214273839
8237,gene_A,0.0,0.7455713,2.7827632,0.71214557,1.0364308,3.2693915,3.3538363,0.062166654,8237,1,0.7455713332371962,9.10359432310321
8238,gene_A,0.0023844885,0.6949881,2.797067,0.66889006,1.0411403,3.268586,3.3532958,0.062166654,8238,1,0.6949880986906144,8.888669725154795
8239,gene_A,0.011101805,0.66602796,2.8295536,0.6597052,1.0509808,3.2672985,3.3525677,0.062166654,8239,1,0.6660279862281528,9.266093614703019
8240,gene_A,0.021781495,0.75345224,2.8535707,0.76583797,1.0571581,3.2670307,3.352657,0.062166654,8240,1,0.7534522429893573,10.018634033768622
8241,gene_A,0.0,0.8159672,2.7737467,0.77937937,1.0330726,3.2701392,3.354398,0.062166654,8241,1,0.8159671898996275,9.761224832847642
8242,gene_A,0.0020772421,0.89175767,2.770823,0.856172,1.0314456,3.2707129,3.354884,0.062166654,8242,1,0.8917576245224343,8.612227511606033
8243,gene_A,0.0037862388,1.0349233,2.758147,0.9965313,1.0262821,3.2720425,3.3559284,0.062166654,8243,1,1.034923262539427,9.548520358532368
8244,gene_A,0.0,1.0232593,2.7473457,0.9773538,1.0232396,3.27234,3.3560512,0.062166654,8244,1,1.0232593262771228,8.907156870765023
8245,gene_A,0.0024894993,1.0944281,2.7463825,1.0506079,1.0222362,3.2728183,3.3564765,0.062166654,8245,1,1.0944280287790886,9.114714649613747
8246,gene_A,0.0,1.1271695,2.7341971,1.07659,1.0183425,3.273443,3.3568795,0.062166654,8246,1,1.1271695457614725,8.530839202946435
8247,gene_A,0.0027109375,0.613341,2.8086746,0.5915987,1.0453789,3.2676787,3.3526256,0.062166654,8247,1,0.6133409462105355,9.771656752053318
8248,gene_A,0.00643716,0.5971425,2.8230724,0.5840236,1.0497756,3.2670875,3.352284,0.062166654,8248,1,0.5971425288023332,10.371531050692974
8249,gene_A,0.0,0.62775904,2.797912,0.599623,1.0420729,3.2681363,3.3528962,0.062166654,8249,1,0.627759012484249,11.192821827288808
8250,gene_A,0.0015837915,0.58780575,2.8082623,0.56482005,1.0455174,3.267533,3.3524861,0.062166654,8250,1,0.587805720651544,11.408186891484517
8251,gene_A,0.0,0.5756038,2.8046427,0.5498085,1.0445797,3.26758,3.3524795,0.062166654,8251,1,0.5756037952851576,12.011019066424607
8252,gene_A,0.0013767981,0.69052744,2.794334,0.662493,1.0403835,3.2686517,3.353318,0.062166654,8252,1,0.6905274431855521,11.55485806278317
8253,gene_A,0.0,0.50826365,2.8133526,0.48548985,1.0478237,3.2668622,3.351942,0.062166654,8253,1,0.5082636253815165,12.092545904140078
8254,gene_A,0.0013584219,0.73921484,2.7880125,0.7089556,1.038034,3.2691724,3.3537078,0.062166654,8254,1,0.7392148667073182,12.906026901446891
8255,gene_A,0.00044128223,0.42591426,2.825492,0.4077689,1.0522305,3.2659342,3.351259,0.062166654,8255,1,0.4259142486868573,11.500270323753984
8256,gene_A,0.0007820445,0.37846932,2.8327932,0.36317295,1.0548617,3.2653897,3.35086,0.062166654,8256,1,0.3784693214407386,12.266032249394112
8257,gene_A,0.003699779,0.3361643,2.8479989,0.32894257,1.0597686,3.264611,3.3503554,0.062166654,8257,1,0.3361643087416703,12.119071714796597
8258,gene_A,0.0,0.6160998,2.7994156,0.588487,1.0426329,3.2680118,3.3528032,0.062166654,8258,1,0.6160997755181906,11.7508719318808
8259,gene_A,0.0014379905,0.86211264,2.7725258,0.82650244,1.0322454,3.2704694,3.3546834,0.062166654,8259,1,0.8621125524044043,11.494489331740368
8260,gene_A,0.0,0.9569613,2.755765,0.91403687,1.0263754,3.271636,3.3555224,0.062166654,8260,1,0.9569612782766812,10.657269783734387
8261,gene_A,0.001745545,1.1084325,2.7421966,1.062403,1.0208699,3.27305,3.3566303,0.062166654,8261,1,1.1084325532266739,11.113763941190063
8262,gene_A,0.007014563,1.4521068,2.715924,1.4018083,1.009721,3.2761092,3.3590705,0.062166654,8262,1,1.4521068146880953,11.345257960475239
8263,gene_A,0.020710703,1.4865711,2.7557952,1.4638209,1.0210251,3.2749484,3.3585665,0.062166654,8263,1,1.4865710430223167,11.489885469081612
8264,gene_A,0.003973976,1.3748407,2.7158308,1.321558,1.0104734,3.2756286,3.3586273,0.062166654,8264,1,1.374840695332925,10.754519333598928
8265,gene_A,0.0061325417,1.4820493,2.7093422,1.4285282,1.0074981,3.2765253,3.3593593,0.062166654,8265,1,1.4820493746704018,9.610776359601596
8266,gene_A,0.0027475967,1.6209301,2.6812165,1.5539542,0.9978991,3.2783754,3.3606582,0.062166654,8266,1,1.6209300295287976,9.367983611960872
8267,gene_A,0.0100238845,1.4018903,2.7319252,1.3602458,1.0149015,3.2752411,3.3584986,0.062166654,8267,1,1.4018902955976345,9.722630553731545
8268,gene_A,0.008144697,1.1531823,2.7572882,1.1187278,1.0248337,3.2728117,3.3566232,0.062166654,8268,1,1.1531822968432224,9.194976517669893
8269,gene_A,0.0052480497,1.0039933,2.7668438,0.9700937,1.0291424,3.2715511,3.355598,0.062166654,8269,1,1.0039932858423486,9.58616876803602
8270,gene_A,0.004522329,1.2083421,2.738555,1.1637161,1.0187947,3.2738008,3.357269,0.062166654,8270,1,1.2083420449730042,9.618126030064191
8271,gene_A,0.0077867373,1.0965751,2.7633207,1.0639043,1.0271729,3.272251,3.3561924,0.062166654,8271,1,1.0965751185515122,9.642001282912286
8272,gene_A,0.0042128414,1.0136814,2.7622368,0.97714955,1.0276948,3.271769,3.3557346,0.062166654,8272,1,1.013681417440542,10.007928398895771
8273,gene_A,0.0,0.91950995,2.760531,0.878269,1.0281504,3.2712388,3.355224,0.062166654,8273,1,0.91950990782288,9.364275900765863
8274,gene_A,0.0022550542,1.0235792,2.7546089,0.9824468,1.025361,3.2720928,3.3559246,0.062166654,8274,1,1.0235792273865605,10.321300855220652
8275,gene_A,0.0005774923,1.1107303,2.7381353,1.0621167,1.0196598,3.273204,3.3567157,0.062166654,8275,1,1.1107302908988144,9.793552328214679
8276,gene_A,0.0016513879,1.2371289,2.7256489,1.1851093,1.0147313,3.2744267,3.3576617,0.062166654,8276,1,1.2371288064463,9.876486042981302
8277,gene_A,0.0056108385,1.1688294,2.747079,1.1282918,1.0216875,3.2732604,3.356892,0.062166654,8277,1,1.1688294927342342,9.128830101144725
8278,gene_A,0.020345677,1.2153139,2.789132,1.203964,1.0335339,3.2721102,3.356425,0.062166654,8278,1,1.215313858470809,8.663748827559049
8279,gene_A,0.028812889,1.2324393,2.8146827,1.2382815,1.0408566,3.271348,3.3560796,0.062166654,8279,1,1.2324392537372322,9.523452471536306
8280,gene_A,0.022146862,0.9042003,2.8351548,0.9106124,1.0502057,3.2685976,3.3538399,0.062166654,8280,1,0.9042003512269088,10.798166165909864
8281,gene_A,0.019349748,0.8674845,2.8306742,0.8696136,1.0492616,3.26852,3.353706,0.062166654,8281,1,0.8674845208006027,10.52991523127386
8282,gene_A,0.034578353,0.69427973,2.9040785,0.73639745,1.0726509,3.2649622,3.351455,0.062166654,8282,1,0.6942797190983335,9.974108260861316
8283,gene_A,0.0,0.7037397,2.7881331,0.6721925,1.0384308,3.2689466,3.3535028,0.062166654,8283,1,0.7037396729706384,10.968205157964505
8284,gene_A,0.0016487839,0.8658183,2.7727375,0.8304889,1.0322697,3.2704856,3.354701,0.062166654,8284,1,0.865818315855617,10.751882596630656
8285,gene_A,0.0,0.91214883,2.7614684,0.8712388,1.0284996,3.2711604,3.3551655,0.062166654,8285,1,0.9121488102870545,11.487660854295854
8286,gene_A,0.0015041401,0.89494026,2.7685473,0.85799557,1.0307466,3.2708108,3.3549418,0.062166654,8286,1,0.8949402376375055,11.531691774838693
8287,gene_A,0.0046048835,0.6156477,2.814623,0.5978161,1.0471036,3.2674906,3.352536,0.062166654,8287,1,0.6156476773165358,13.25117554173842
8288,gene_A,0.0,0.66731143,2.7928178,0.63739985,1.0401756,3.2685583,3.353212,0.062166654,8288,1,0.6673114287967588,13.868474351040376
8289,gene_A,0.0010344761,0.746179,2.78606,0.71492004,1.0373907,3.269283,3.353782,0.062166654,8289,1,0.7461789705469709,13.832844539116625
8290,gene_A,0.01456909,1.0902052,2.7862601,1.0722128,1.0339599,3.2714267,3.3557558,0.062166654,8290,1,1.0902052342875883,13.766316300256248
8291,gene_A,0.016486567,1.0939168,2.792058,1.0798256,1.0356225,3.2712522,3.3556764,0.062166654,8291,1,1.093916798777225,14.624731421502588
8292,gene_A,0.019133227,1.2160139,2.785081,1.2020601,1.0323391,3.272253,3.3564994,0.062166654,8292,1,1.2160138679093815,13.543207215803655
8293,gene_A,0.0,1.4823381,2.6896782,1.4157649,1.0017616,3.277211,3.359711,0.062166654,8293,1,1.4823380650898113,13.120624413592042
8294,gene_A,0.0011550626,1.2550435,2.721801,1.201163,1.0134265,3.2746716,3.357833,0.062166654,8294,1,1.255043502716978,12.928007717744912
8295,gene_A,0.008282535,1.0946642,2.7651775,1.0631316,1.0277361,3.272175,3.3561487,0.062166654,8295,1,1.0946642035302347,13.422721759258785
8296,gene_A,0.000968615,1.0911298,2.7418761,1.0442286,1.0209517,3.2729528,3.3565369,0.062166654,8296,1,1.0911298342314057,13.01994616110247
8297,gene_A,0.0035745301,1.1880039,2.7380579,1.1422796,1.0188549,3.273691,3.357161,0.062166654,8297,1,1.1880040362546915,13.182568526251588
8298,gene_A,0.0,1.4008971,2.6998286,1.3379937,1.005542,3.2763472,3.3590617,0.062166654,8298,1,1.4008971286107967,13.107169354530255
8299,gene_A,0.0011574215,1.2644987,2.7206194,1.2101977,1.012986,3.2747717,3.357908,0.062166654,8299,1,1.2644988601234632,14.211528303590272
8300,gene_A,0.0,1.1420254,2.7323222,1.0907774,1.0176442,3.2736006,3.3569982,0.062166654,8300,1,1.1420253512650742,14.184176043023067
8301,gene_A,0.0009891645,0.9913854,2.7545934,0.9490131,1.0256829,3.2718916,3.3557403,0.062166654,8301,1,0.9913854087679037,13.87115478514503
8302,gene_A,0.004171729,0.9757535,2.7669373,0.9408385,1.0294559,3.2713714,3.3554342,0.062166654,8302,1,0.9757534623851627,14.449564924109879
8303,gene_A,0.004447967,0.8918588,2.7785547,0.86129844,1.0337112,3.2704499,3.3547494,0.062166654,8303,1,0.8918587986298814,15.251384923031813
8304,gene_A,0.01779553,1.2205619,2.780133,1.2035655,1.0308428,3.2724504,3.3566115,0.062166654,8304,1,1.220561837360337,15.994574242914778
8305,gene_A,0.016330846,1.5257795,2.7366796,1.4919641,1.0150399,3.275853,3.359128,0.062166654,8305,1,1.5257794499524868,17.968278455708727
8306,gene_A,0.0,1.3455719,2.7067447,1.2851608,1.0081179,3.2757602,3.3586206,0.062166654,8306,1,1.345571902639129,17.618027154071324
8307,gene_A,0.0006422713,1.5218401,2.6868095,1.4548525,1.0005269,3.2775586,3.3599887,0.062166654,8307,1,1.521840150355935,17.57892264127114
8308,gene_A,0.0027095024,1.730985,2.6674795,1.658966,0.9927927,3.2795465,3.3615367,0.062166654,8308,1,1.7309850518140468,18.415095857737892
8309,gene_A,0.0020865675,1.7372113,2.6647332,1.6635855,0.99193114,3.279682,3.3616216,0.062166654,8309,1,1.7372112526907744,18.224889827524365
8310,gene_A,0.0,2.0856225,2.6155484,1.9918214,0.9741522,3.2836056,3.364515,0.062166654,8310,1,2.085622653167946,17.304221808254518
8311,gene_A,0.00066569896,2.1273205,2.6125684,2.0330536,0.9728702,3.2839737,3.364809,0.062166654,8311,1,2.127320465757906,17.162982371877085
8312,gene_A,0.005953735,1.6514641,2.687656,1.5899322,0.99946785,3.278342,3.3607185,0.062166654,8312,1,1.651464052809259,17.348569930908052
8313,gene_A,0.0,1.3845925,2.7018654,1.3224237,1.0063007,3.2761743,3.3589318,0.062166654,8313,1,1.384592488392143,18.71379973034614
8314,gene_A,0.00056946586,1.3952909,2.7023475,1.3338506,1.0063329,3.2762246,3.3589847,0.062166654,8314,1,1.3952908739130876,17.865083946183923
8315,gene_A,0.0,1.8256854,2.6472595,1.7436254,0.98596287,3.2808511,3.3624458,0.062166654,8315,1,1.8256854245888479,18.441335741770178
8316,gene_A,0.0005863678,1.9707346,2.631359,1.8833737,0.9798892,3.2823238,3.363567,0.062166654,8316,1,1.9707344562061249,19.26348148476701
8317,gene_A,0.0,2.1105776,2.6125221,2.0156484,0.9730251,3.28387,3.3647141,0.062166654,8317,1,2.110577676284701,18.7932282361718
8318,gene_A,0.00056467595,2.0482802,2.621847,1.95737,0.9763521,3.2831476,3.3641853,0.062166654,8318,1,2.048280211809826,17.904073965135556
8319,gene_A,0.0035313617,2.1741319,2.6158595,2.0838573,0.97335505,3.284151,3.3650186,0.062166654,8319,1,2.1741319867761835,18.64788181339233
8320,gene_A,0.03477231,2.0666845,2.728156,2.0477548,1.0070964,3.2795238,3.362388,0.062166654,8320,1,2.0666846023063816,18.59991423583383
8321,gene_A,0.024325643,2.3533442,2.6594212,2.299286,0.98420256,3.28372,3.365263,0.062166654,8321,1,2.3533444537871295,18.055722501396346
8322,gene_A,0.042860657,2.369963,2.716238,2.3546078,1.0005684,3.28182,3.3643415,0.062166654,8322,1,2.3699630314934654,17.829713750925546
8323,gene_A,0.052017692,2.451278,2.7354083,2.4517467,1.0053396,3.2816536,3.3644683,0.062166654,8323,1,2.4512780400959295,15.770850387084048
8324,gene_A,0.048012383,3.1488366,2.6369967,3.1094084,0.96973556,3.2894614,3.370243,0.062166654,8324,1,3.148836635934313,16.227090711363147
8325,gene_A,0.0,3.2121656,2.4802346,3.0673134,0.92375505,3.295493,3.3734722,0.062166654,8325,1,3.2121654949701215,16.468507429066477
8326,gene_A,0.0007347222,2.7415698,2.5382812,2.6196456,0.9451845,3.290453,3.369691,0.062166654,8326,1,2.7415697368415937,16.308963075176777
8327,gene_A,0.007941583,2.896003,2.542141,2.7824752,0.9447605,3.2912755,3.3705087,0.062166654,8327,1,2.896003055323158,16.433977037002347
8328,gene_A,0.016524663,2.8343601,2.5762978,2.741951,0.95526403,3.2896662,3.3695316,0.062166654,8328,1,2.8343600043668977,15.67853005706598
8329,gene_A,0.01687006,2.8184085,2.579308,2.7274582,0.9562958,3.2894597,3.3693855,0.062166654,8329,1,2.8184084005451884,15.455120519131645
8330,gene_A,0.016525917,2.8018687,2.5802338,2.710932,0.95672953,3.2893238,3.369273,0.062166654,8330,1,2.8018686596220292,15.289897187138857
8331,gene_A,0.025393121,3.3243814,2.5450046,3.2287405,0.94132143,3.293839,3.3729222,0.062166654,8331,1,3.3243813405598344,15.179471977600647
8332,gene_A,0.074700825,3.2420268,2.7096498,3.255275,0.98989433,3.287459,3.3694682,0.062166654,8332,1,3.2420267613512133,14.698796290766065
8333,gene_A,0.105025984,3.097774,2.825048,3.1819618,1.0250187,3.2825427,3.3665988,0.062166654,8333,1,3.097774046917198,14.489417933289937
8334,gene_A,0.17535214,3.5287535,3.009588,3.7430818,1.075552,3.280738,3.3661926,0.062166654,8334,1,3.52875344881638,15.553069109232233
8335,gene_A,0.11542068,3.6833112,2.7852085,3.7634597,1.0075129,3.2876484,3.3706727,0.062166654,8335,1,3.6833112911502526,15.590479103956683
8336,gene_A,0.07958515,2.9710085,2.7588718,3.006799,1.006955,3.284053,3.367036,0.062166654,8336,1,2.971008504493015,15.810263647366002
8337,gene_A,0.01595535,2.766397,2.5827458,2.6758466,0.95781225,3.2890136,3.3690236,0.062166654,8337,1,2.7663971499854396,16.96345667615508
8338,gene_A,0.0,2.1850517,2.60343,2.0867555,0.96963876,3.284659,3.3653066,0.062166654,8338,1,2.185051666003843,17.247328638781926
8339,gene_A,0.0006700833,2.360649,2.5840816,2.255839,0.9622593,3.286444,3.366666,0.062166654,8339,1,2.360649031022928,17.278808064582293
8340,gene_A,0.0023525977,2.3190467,2.5944395,2.2197075,0.96568215,3.2858167,3.366239,0.062166654,8340,1,2.3190467892329205,16.771065851879268
8341,gene_A,0.0043928875,2.215498,2.6135442,2.1251903,0.97227,3.2844934,3.365299,0.062166654,8341,1,2.2154979493864198,16.85053401558769
8342,gene_A,0.0018647157,2.0047443,2.6312222,1.9185706,0.9795076,3.282542,3.3637652,0.062166654,8342,1,2.004744307947069,16.103852560184013
8343,gene_A,0.005029351,2.1343746,2.6253862,2.0490885,0.9765158,3.2835634,3.364617,0.062166654,8343,1,2.1343745570373844,16.77546238098857
8344,gene_A,0.0003298939,2.321571,2.587777,2.2178035,0.96372354,3.286068,3.3663745,0.062166654,8344,1,2.321571176801722,17.910339089989165
8345,gene_A,0.004261634,2.1611445,2.619724,2.073013,0.9746055,3.2839322,3.3648736,0.062166654,8345,1,2.1611445642667086,18.38375826906324
8346,gene_A,0.0,2.1780598,2.6042874,2.0800798,0.96995807,3.2845848,3.365251,0.062166654,8346,1,2.1780597474148906,16.654381789067934
8347,gene_A,0.0007184723,1.9329033,2.6363928,1.8475325,0.98172987,3.281908,3.3632586,0.062166654,8347,1,1.9329032825763373,16.357018677464815
8348,gene_A,0.007321501,2.1754715,2.627586,2.0932138,0.9767424,3.2837436,3.364814,0.062166654,8348,1,2.1754716359894033,15.266250772115768
8349,gene_A,0.0,1.865789,2.6423454,1.7819185,0.98413265,3.2812765,3.362765,0.062166654,8349,1,1.8657890834342754,14.259738823409535
8350,gene_A,0.0009787602,2.1827626,2.6067932,2.0866566,0.9706382,3.2845266,3.3652327,0.062166654,8350,1,2.1827625591000688,14.016682565128974
8351,gene_A,0.0,2.4799693,2.5675035,2.3683283,0.956258,3.2877767,3.3676531,0.062166654,8351,1,2.4799690824570435,14.722025971245131
8352,gene_A,0.000918535,2.3551989,2.585524,2.2511656,0.96273226,3.2863586,3.3666084,0.062166654,8352,1,2.3551988510050217,14.451739444838465
8353,gene_A,0.0,2.1559417,2.607001,2.0589619,0.9709688,3.2843509,3.3650753,0.062166654,8353,1,2.1559417318684133,14.013344229986185
8354,gene_A,0.0010133056,1.8778149,2.644059,1.7955594,0.98450875,3.2812915,3.3628025,0.062166654,8354,1,1.8778148849833338,12.745184658346348
8355,gene_A,0.010198906,1.6662681,2.6993818,1.6130981,1.0027364,3.2780259,3.3605955,0.062166654,8355,1,1.6662680978939928,11.91760974412813
8356,gene_A,0.0,1.5867689,2.6767118,1.5154879,0.9969323,3.2783184,3.360543,0.062166654,8356,1,1.5867689122783244,12.20323922480258
8357,gene_A,0.0013340533,2.0384831,2.6254466,1.9496549,0.9774937,3.2829585,3.3640637,0.062166654,8357,1,2.03848315746852,12.767635936380389
8358,gene_A,0.004184649,1.6837436,2.6780121,1.6169935,0.9963339,3.2788813,3.3610764,0.062166654,8358,1,1.683743556287877,12.554139892439855
8359,gene_A,0.04107871,1.9453163,2.7637355,1.945237,1.0187134,3.277535,3.3610628,0.062166654,8359,1,1.9453162982071417,13.510091656438641
8360,gene_A,0.0,1.765233,2.6546838,1.6859016,0.98872805,3.2802103,3.361964,0.062166654,8360,1,1.7652330447357651,13.135262452570746
8361,gene_A,0.0011525045,1.6054059,2.6780603,1.5357366,0.9971363,3.2783883,3.3606253,0.062166654,8361,1,1.6054059476367681,13.220582134228092
8362,gene_A,0.0003533012,1.8754289,2.6422749,1.7918756,0.984015,3.2813396,3.3628218,0.062166654,8362,1,1.8754289321036504,13.927961357632654
8363,gene_A,0.0075525357,2.4519863,2.5945926,2.3577254,0.96439517,3.2866378,3.3670006,0.062166654,8363,1,2.4519862632587555,16.001021316545188
8364,gene_A,0.0,2.2407706,2.5966082,2.1399546,0.96709794,3.285249,3.3657503,0.062166654,8364,1,2.2407706689304745,16.306306650704528
8365,gene_A,0.00074935664,1.9016763,2.6403074,1.8177813,0.98317987,3.2815738,3.363008,0.062166654,8365,1,1.901676157479514,15.817463893601957
8366,gene_A,0.0016774832,1.3837309,2.7073357,1.3251668,1.0079039,3.2759788,3.358829,0.062166654,8366,1,1.3837309471118917,14.305491915307812
8367,gene_A,0.0,1.0535891,2.7435026,1.0063196,1.0218083,3.2726622,3.3562934,0.062166654,8367,1,1.053589159315449,14.34382164651705
8368,gene_A,0.0009673742,0.5043026,2.817047,0.48375645,1.048949,3.2667117,3.3518546,0.062166654,8368,1,0.5043026238062541,14.691321379132718
8369,gene_A,0.007797906,0.5319657,2.836049,0.5246507,1.0542558,3.2662396,3.3516858,0.062166654,8369,1,0.531965649038789,15.648832995865572
8370,gene_A,0.008268476,0.5576975,2.8342588,0.55022633,1.0534673,3.2664611,3.3518643,0.062166654,8370,1,0.5576975036957501,14.606488646664118
8371,gene_A,0.0090859225,0.50562054,2.8437583,0.50221384,1.0567932,3.2658138,3.351402,0.062166654,8371,1,0.5056205313656122,14.536190113173696
